1,.2604,.5665,.5620,.5020,.2499,.2391,.2204,.1262,.1255,.1022,.0663,.0659,.0317,.0229,.0274,.0274,.0248,.0159,.0159,.0159,.0156,.0137,.0137,.0135,.0071,.0015,.0015,.0010,.0010,.0013,.0010,.0007,.0007,.0007,.0007,.0007,.0007,.0004,.0004,.0004,.0004,.0006,.0006,.0006,.0005,.0012,.0009,.0009,.0009,.0009,.0017,.0004,.0004,.0004,.0002,.0002,.0002,.0002,.0002,.0010,.0010,.0010,.0010,.0018,.0004,.0004,.0004,.0004,.0002,.0002,.0002,.0002,.0002,.0002,.0002,.0002,.0002,.0002,.0002,.0002,0,0
.0004,.0004,.0003,.0003,.0003,.0134,.0178,.0174,.0166,.0165,.0103,.0120,.0126,.0160,.0113,.0209,.0209,.0176,.0193,.0193,.0193,.0174,.0691,.0691,.0706,.0718,.1129,.1149,.1297,.1297,.1422,.1450,.1589,.1589,.1607,.1664,.1783,.1792,.2368,.2368,.2454,.2686,.4259,.4349,.4430,.3852,.4779,.4218,.4204,.4194,.4201,.4629,.5029,.4634,1,.4172,.4152,.4191,.4192,.4152,.3348,.3318,.3305,.3311,.4678,.6164,.6009,.5992,.5993,.3369,.3374,.3380,.3380,.3393,.2654,.2644,.2546,.2485,.2476,.2315,.2315,.0685,.0684
.0002,.0002,.0002,.0002,.0002,.0083,.0107,.0106,.0094,.0094,.0059,.0059,.0062,.0088,.0080,.0114,.0114,.0115,.0151,.0151,.0151,.0141,.0454,.0454,.0468,.0488,.0765,.0788,.0897,.0897,.0976,.0998,.1136,.1136,.1151,.1181,.1246,.1253,.1579,.1579,.1640,.1795,.2732,.2795,.2840,.2724,.2766,.2407,.2343,.2340,.2344,.3728,.4227,.4170,.4172,1,.2566,.2586,.2580,.2631,.2195,.1824,.1821,.1824,.2849,.3300,.3276,.3244,.3246,.3205,.3173,.3167,.3167,.3147,.6457,.6446,.6357,.6368,.6361,.6180,.6180,.1765,.1764
.0002,.0002,.0002,.0002,.0002,.0083,.0107,.0106,.0094,.0094,.0059,.0059,.0062,.0088,.0080,.0114,.0114,.0115,.0151,.0151,.0151,.0141,.0454,.0454,.0468,.0487,.0765,.0788,.0897,.0897,.0976,.0998,.1136,.1136,.1151,.1181,.1246,.1253,.1578,.1578,.1640,.1795,.2732,.2781,.2826,.2712,.2752,.2407,.2342,.2340,.2344,.3711,.4207,.4151,.4152,.2566,1,.2529,.2523,.2574,.2195,.1824,.1821,.1824,.2836,.3284,.3260,.3228,.3230,.3180,.3210,.3205,.3204,.3184,.6450,.6440,.6351,.6361,.6355,.6173,.6173,.1768,.1768
.0002,.0002,.0002,.0002,.0002,.0083,.0107,.0106,.0094,.0094,.0059,.0059,.0062,.0088,.0080,.0114,.0114,.0115,.0151,.0151,.0151,.0141,.0461,.0461,.0475,.0495,.0772,.0795,.0904,.0904,.0983,.1005,.1143,.1143,.1157,.1188,.1252,.1259,.1585,.1585,.1647,.1801,.2739,.2788,.2833,.2717,.2758,.2412,.2348,.2346,.2350,.3701,.4246,.4190,.4191,.2586,.2529,1,.2491,.2542,.2197,.1826,.1823,.1826,.2837,.3310,.3286,.3253,.3255,.3165,.3195,.3204,.3204,.3184,.6462,.6452,.6361,.6372,.6365,.6183,.6183,.1771,.1771
.0002,.0002,.0002,.0002,.0002,.0083,.0107,.0106,.0094,.0094,.0059,.0059,.0062,.0088,.0080,.0114,.0114,.0115,.0151,.0151,.0151,.0141,.0461,.0461,.0475,.0495,.0772,.0795,.0904,.0904,.0983,.1005,.1143,.1143,.1158,.1188,.1252,.1259,.1585,.1585,.1647,.1802,.2740,.2789,.2834,.2717,.2758,.2413,.2349,.2346,.2350,.3702,.4247,.4191,.4192,.2580,.2523,.2491,1,.2545,.2198,.1826,.1823,.1827,.2837,.3311,.3287,.3254,.3256,.3168,.3198,.3206,.3207,.3187,.6459,.6448,.6357,.6368,.6361,.6180,.6180,.1770,.1769
.0002,.0002,.0002,.0002,.0002,.0083,.0107,.0106,.0094,.0094,.0059,.0059,.0062,.0088,.0080,.0114,.0114,.0115,.0151,.0151,.0151,.0141,.0461,.0461,.0475,.0495,.0773,.0795,.0904,.0904,.0983,.1005,.1143,.1143,.1158,.1188,.1253,.1260,.1586,.1586,.1647,.1802,.2740,.2789,.2834,.2717,.2767,.2413,.2349,.2347,.2350,.3709,.4207,.4151,.4152,.2631,.2574,.2542,.2545,1,.2198,.1827,.1824,.1827,.2844,.3319,.3295,.3263,.3265,.3155,.3185,.3194,.3194,.3193,.6460,.6449,.6358,.6369,.6362,.6181,.6181,.1770,.1769
.0010,.0010,.0009,.0009,.0037,.0121,.0157,.0165,.0178,.0184,.0187,.0305,.0326,.0426,.0427,.0632,.0632,.0595,.1452,.1452,.1585,.1896,.5104,.5104,.4912,.5987,.5930,.5861,.5233,.5233,.5243,.5217,.4443,.4443,.4449,.4388,.4341,.4342,.4738,.4738,.4766,.4763,.6027,.5912,.6086,.5202,.3236,.2937,.3305,.3435,.3545,.2764,.3259,.3349,.3348,.2195,.2195,.2197,.2198,.2198,1,.3913,.4113,.4324,.3264,.4141,.4200,.4198,.4197,.2414,.2418,.2422,.2422,.2425,.2072,.2071,.2022,.1757,.1757,.1898,.1898,.0723,.0723
.0010,.0010,.0009,.0009,.0037,.0115,.0152,.0159,.0173,.0179,.0182,.0297,.0318,.0418,.0418,.0628,.0628,.0591,.1444,.1444,.1576,.1886,.5090,.5090,.4898,.5969,.5915,.5843,.5216,.5216,.5226,.5200,.4427,.4427,.4434,.4378,.4332,.4334,.4721,.4721,.4746,.4756,.5963,.5845,.6069,.5123,.3338,.3087,.2565,.2798,.3183,.2726,.3224,.3319,.3318,.1824,.1824,.1826,.1826,.1827,.3913,1,.2559,.3331,.3233,.4137,.4201,.4200,.4199,.2235,.2238,.2242,.2242,.2245,.1647,.1646,.1602,.1557,.1557,.1509,.1509,.0572,.0572
.0010,.0010,.0009,.0009,.0037,.0115,.0152,.0159,.0173,.0179,.0182,.0297,.0318,.0418,.0418,.0622,.0622,.0591,.1444,.1444,.1576,.1882,.5088,.5088,.4897,.5968,.5899,.5828,.5200,.5200,.5211,.5185,.4413,.4413,.4419,.4363,.4318,.4319,.4707,.4707,.4732,.4742,.5970,.5847,.6071,.5128,.3468,.3215,.2787,.2576,.3011,.2721,.3211,.3306,.3305,.1821,.1821,.1823,.1823,.1824,.4113,.2559,1,.3054,.3224,.4129,.4194,.4193,.4192,.2234,.2238,.2242,.2242,.2244,.1647,.1646,.1602,.1557,.1556,.1508,.1508,.0571,.0571
.0010,.0010,.0009,.0009,.0037,.0115,.0152,.0159,.0173,.0179,.0182,.0297,.0318,.0418,.0418,.0622,.0622,.0592,.1445,.1445,.1577,.1882,.5071,.5071,.4880,.5970,.5881,.5809,.5178,.5178,.5189,.5163,.4414,.4414,.4420,.4342,.4297,.4298,.4686,.4686,.4711,.4747,.5883,.5761,.5985,.5100,.3444,.3253,.3171,.3011,.2575,.2737,.3217,.3312,.3311,.1824,.1824,.1826,.1827,.1827,.4324,.3331,.3054,1,.3208,.4095,.4160,.4158,.4157,.2263,.2267,.2270,.2270,.2273,.1624,.1623,.1579,.1534,.1534,.1486,.1486,.0563,.0563
.0018,.0018,.0015,.0015,.0020,.0106,.0153,.0150,.0199,.0208,.0211,.0437,.0467,.0602,.0575,.0918,.0918,.0822,.2068,.2068,.2335,.2702,.6483,.6483,.6215,.7690,.7498,.7528,.6499,.6499,.6413,.6380,.5258,.5258,.5230,.5153,.5215,.5216,.5484,.5484,.5504,.5604,.5662,.5531,.5570,.4810,.2210,.2211,.2156,.2151,.2170,.3517,.4611,.4675,.4678,.2849,.2836,.2837,.2837,.2844,.3264,.3233,.3224,.3208,1,.4729,.4829,.4826,.4836,.3360,.3361,.3357,.3357,.3344,.2661,.2660,.2565,.2473,.2472,.2331,.2331,.0761,.0761
.0004,.0004,.0004,.0004,.0004,.0145,.0192,.0188,.0178,.0178,.0111,.0134,.0140,.0170,.0122,.0208,.0208,.0185,.0203,.0203,.0203,.0197,.0556,.0556,.0588,.0609,.0880,.0903,.1051,.1051,.1126,.1164,.1229,.1229,.1237,.1306,.1351,.1351,.1832,.1832,.1903,.2068,.3471,.3526,.3599,.3206,.3043,.3034,.3059,.3053,.3062,.4543,.6063,.6160,.6164,.3300,.3284,.3310,.3311,.3319,.4141,.4137,.4129,.4095,.4729,1,.5163,.5114,.5127,.3921,.3921,.3925,.3925,.3886,.3096,.3096,.3001,.2909,.2907,.2756,.2756,.0796,.0796
.0004,.0004,.0004,.0004,.0004,.0145,.0191,.0189,.0179,.0178,.0110,.0134,.0141,.0171,.0122,.0208,.0208,.0186,.0204,.0204,.0203,.0197,.0556,.0556,.0588,.0609,.0881,.0903,.1048,.1048,.1105,.1146,.1195,.1195,.1203,.1272,.1312,.1311,.1794,.1794,.1865,.2045,.3465,.3520,.3576,.3189,.3014,.3006,.3131,.3124,.3134,.4549,.6083,.6006,.6009,.3276,.3260,.3286,.3287,.3295,.4200,.4201,.4194,.4160,.4829,.5163,1,.4807,.4821,.3925,.3926,.3929,.3929,.3891,.3101,.3091,.2996,.2904,.2902,.2752,.2752,.0794,.0794
.0004,.0004,.0004,.0004,.0004,.0145,.0191,.0188,.0178,.0178,.0110,.0134,.0140,.0171,.0122,.0208,.0208,.0186,.0204,.0204,.0203,.0197,.0556,.0556,.0588,.0609,.0880,.0903,.1047,.1047,.1104,.1146,.1195,.1195,.1202,.1272,.1311,.1311,.1793,.1793,.1864,.2044,.3464,.3519,.3575,.3188,.3013,.3005,.3130,.3123,.3132,.4547,.6037,.5989,.5992,.3244,.3228,.3253,.3254,.3263,.4198,.4200,.4193,.4158,.4826,.5114,.4807,1,.4827,.3923,.3924,.3928,.3928,.3890,.3100,.3090,.2995,.2903,.2901,.2751,.2751,.0794,.0794
.0004,.0004,.0004,.0004,.0004,.0145,.0191,.0188,.0178,.0178,.0110,.0134,.0140,.0171,.0122,.0208,.0208,.0186,.0203,.0203,.0203,.0197,.0556,.0556,.0588,.0609,.0880,.0903,.1047,.1047,.1104,.1146,.1194,.1194,.1202,.1271,.1311,.1310,.1793,.1793,.1864,.2044,.3463,.3518,.3574,.3187,.3012,.3004,.3129,.3123,.3132,.4550,.6041,.5992,.5993,.3246,.3230,.3255,.3256,.3265,.4197,.4199,.4192,.4157,.4836,.5127,.4821,.4827,1,.3925,.3926,.3929,.3929,.3891,.3102,.3092,.2997,.2905,.2903,.2753,.2753,.0795,.0795
.0002,.0002,.0002,.0002,.0002,.0086,.0110,.0110,.0098,.0098,.0061,.0060,.0064,.0088,.0082,.0109,.0109,.0115,.0142,.0142,.0142,.0133,.0389,.0389,.0410,.0426,.0609,.0633,.0737,.0737,.0779,.0810,.0861,.0861,.0865,.0902,.0920,.0920,.1136,.1136,.1184,.1304,.2194,.2229,.2248,.2069,.1707,.1725,.1667,.1667,.1673,.2834,.3364,.3367,.3369,.3205,.3180,.3165,.3168,.3155,.2414,.2235,.2234,.2263,.3360,.3921,.3925,.3923,.3925,1,.2702,.2754,.2754,.2842,.6840,.6832,.6764,.6788,.6786,.6697,.6697,.1917,.1917
.0002,.0002,.0002,.0002,.0002,.0085,.0110,.0110,.0098,.0098,.0061,.0060,.0064,.0087,.0082,.0109,.0109,.0115,.0142,.0142,.0142,.0133,.0389,.0389,.0410,.0426,.0609,.0633,.0737,.0737,.0779,.0810,.0861,.0861,.0865,.0901,.0920,.0920,.1135,.1135,.1184,.1304,.2194,.2218,.2236,.2055,.1707,.1724,.1676,.1676,.1682,.2838,.3368,.3372,.3374,.3173,.3210,.3195,.3198,.3185,.2418,.2238,.2238,.2267,.3361,.3921,.3926,.3924,.3926,.2702,1,.2682,.2681,.2770,.6820,.6812,.6744,.6769,.6767,.6677,.6677,.1918,.1918
.0002,.0002,.0002,.0002,.0002,.0085,.0110,.0110,.0098,.0098,.0061,.0060,.0064,.0087,.0082,.0109,.0109,.0115,.0142,.0142,.0142,.0133,.0405,.0405,.0426,.0442,.0628,.0652,.0755,.0755,.0796,.0827,.0879,.0879,.0886,.0922,.0934,.0934,.1149,.1149,.1198,.1318,.2207,.2232,.2250,.2067,.1711,.1728,.1680,.1680,.1686,.2850,.3375,.3379,.3380,.3167,.3205,.3204,.3206,.3194,.2422,.2242,.2242,.2270,.3357,.3925,.3929,.3928,.3929,.2754,.2682,1,.2618,.2707,.6818,.6810,.6746,.6771,.6770,.6678,.6678,.1919,.1918
.0002,.0002,.0002,.0002,.0002,.0085,.0110,.0110,.0098,.0098,.0061,.0060,.0064,.0087,.0082,.0109,.0109,.0115,.0142,.0142,.0142,.0133,.0405,.0405,.0426,.0442,.0628,.0652,.0755,.0755,.0796,.0827,.0879,.0879,.0886,.0922,.0934,.0934,.1149,.1149,.1198,.1318,.2207,.2232,.2250,.2067,.1711,.1728,.1680,.1680,.1686,.2850,.3375,.3379,.3380,.3167,.3204,.3204,.3207,.3194,.2422,.2242,.2242,.2270,.3357,.3925,.3929,.3928,.3929,.2754,.2681,.2618,1,.2708,.6819,.6811,.6747,.6771,.6770,.6678,.6678,.1919,.1918
.0002,.0002,.0002,.0002,.0002,.0086,.0110,.0110,.0098,.0098,.0061,.0061,.0064,.0088,.0082,.0110,.0110,.0115,.0143,.0143,.0143,.0133,.0406,.0406,.0426,.0442,.0629,.0652,.0755,.0755,.0797,.0828,.0880,.0880,.0887,.0923,.0935,.0935,.1150,.1150,.1199,.1319,.2209,.2234,.2252,.2068,.1712,.1730,.1682,.1682,.1688,.2859,.3388,.3392,.3393,.3147,.3184,.3184,.3187,.3193,.2425,.2245,.2244,.2273,.3344,.3886,.3891,.3890,.3891,.2842,.2770,.2707,.2708,1,.6854,.6847,.6783,.6807,.6806,.6714,.6714,.1930,.1930
.0002,.0002,.0002,.0002,.0001,.0075,.0097,.0097,.0087,.0087,.0054,.0052,.0055,.0074,.0064,.0088,.0088,.0093,.0113,.0113,.0113,.0105,.0254,.0254,.0273,.0296,.0437,.0472,.0562,.0562,.0584,.0606,.0658,.0658,.0665,.0694,.0705,.0705,.0862,.0862,.0897,.1001,.1709,.1739,.1747,.1644,.1449,.1478,.1342,.1342,.1350,.2305,.2642,.2652,.2654,.6457,.6450,.6462,.6459,.6460,.2072,.1647,.1647,.1624,.2661,.3096,.3101,.3100,.3102,.6840,.6820,.6818,.6819,.6854,1,.2464,.2689,.3118,.3112,.4365,.4365,.2222,.2222
.0002,.0002,.0002,.0002,.0001,.0075,.0097,.0097,.0087,.0087,.0054,.0052,.0055,.0074,.0064,.0088,.0088,.0093,.0113,.0113,.0113,.0104,.0256,.0256,.0276,.0298,.0439,.0474,.0564,.0564,.0586,.0608,.0659,.0659,.0667,.0696,.0707,.0707,.0864,.0864,.0898,.1002,.1709,.1739,.1747,.1644,.1448,.1477,.1341,.1341,.1349,.2304,.2641,.2642,.2644,.6446,.6440,.6452,.6448,.6449,.2071,.1646,.1646,.1623,.2660,.3096,.3091,.3090,.3092,.6832,.6812,.6810,.6811,.6847,.2464,1,.2728,.3133,.3127,.4377,.4377,.2227,.2226
.0002,.0002,.0001,.0002,.0001,.0075,.0097,.0097,.0086,.0086,.0054,.0047,.0050,.0069,.0059,.0083,.0083,.0089,.0108,.0108,.0108,.0099,.0231,.0231,.0250,.0275,.0400,.0435,.0526,.0526,.0548,.0570,.0621,.0621,.0624,.0648,.0666,.0666,.0826,.0826,.0858,.0941,.1642,.1677,.1685,.1571,.1418,.1447,.1292,.1292,.1300,.2212,.2544,.2545,.2546,.6357,.6351,.6361,.6357,.6358,.2022,.1602,.1602,.1579,.2565,.3001,.2996,.2995,.2997,.6764,.6744,.6746,.6747,.6783,.2689,.2728,1,.2962,.2955,.4388,.4388,.2273,.2272
.0002,.0002,.0001,.0002,.0001,.0075,.0075,.0076,.0067,.0067,.0031,.0042,.0044,.0064,.0059,.0067,.0067,.0082,.0100,.0100,.0100,.0091,.0223,.0223,.0242,.0266,.0392,.0427,.0518,.0518,.0540,.0562,.0602,.0602,.0606,.0628,.0645,.0645,.0806,.0806,.0838,.0925,.1615,.1650,.1658,.1555,.1180,.1212,.1255,.1255,.1263,.2165,.2483,.2483,.2485,.6368,.6361,.6372,.6368,.6369,.1757,.1557,.1557,.1534,.2473,.2909,.2904,.2903,.2905,.6788,.6769,.6771,.6771,.6807,.3118,.3133,.2962,1,.2510,.4361,.4361,.2268,.2268
.0002,.0002,.0001,.0002,.0001,.0075,.0075,.0076,.0067,.0067,.0031,.0042,.0044,.0064,.0059,.0067,.0067,.0082,.0100,.0100,.0100,.0091,.0223,.0223,.0242,.0266,.0391,.0426,.0518,.0518,.0540,.0562,.0600,.0600,.0603,.0625,.0642,.0642,.0803,.0803,.0835,.0922,.1611,.1646,.1655,.1552,.1179,.1211,.1254,.1254,.1263,.2157,.2473,.2474,.2476,.6361,.6355,.6365,.6361,.6362,.1757,.1557,.1556,.1534,.2472,.2907,.2902,.2901,.2903,.6786,.6767,.6770,.6770,.6806,.3112,.3127,.2955,.2510,1,.4350,.4350,.2269,.2269
.0002,.0002,.0001,.0001,.0006,.0073,.0073,.0074,.0062,.0062,.0028,.0037,.0037,.0059,.0054,.0060,.0060,.0073,.0091,.0091,.0091,.0083,.0187,.0187,.0216,.0240,.0357,.0393,.0500,.0500,.0523,.0545,.0575,.0575,.0578,.0604,.0621,.0621,.0770,.0770,.0802,.0873,.1537,.1561,.1559,.1482,.1307,.1337,.1184,.1185,.1193,.2006,.2312,.2313,.2315,.6180,.6173,.6183,.6180,.6181,.1898,.1509,.1508,.1486,.2331,.2756,.2752,.2751,.2753,.6697,.6677,.6678,.6678,.6714,.4365,.4377,.4388,.4361,.4350,1,.2464,.2089,.2089
.0002,.0002,.0001,.0001,.0006,.0073,.0073,.0074,.0062,.0062,.0028,.0037,.0037,.0059,.0054,.0060,.0060,.0073,.0091,.0091,.0091,.0083,.0187,.0187,.0216,.0240,.0357,.0393,.0500,.0500,.0523,.0545,.0575,.0575,.0578,.0604,.0621,.0621,.0770,.0770,.0802,.0873,.1537,.1561,.1559,.1482,.1307,.1337,.1184,.1185,.1193,.2006,.2312,.2313,.2315,.6180,.6173,.6183,.6180,.6181,.1898,.1509,.1508,.1486,.2331,.2756,.2752,.2751,.2753,.6697,.6677,.6678,.6678,.6714,.4365,.4377,.4388,.4361,.4350,.2464,1,.2089,.2089
0    ,0    ,0    ,.0002,.0004,.0025,.0025,.0026,.0023,.0023,.0013,.0013,.0013,.0019,.0018,.0014,.0014,.0019,.0031,.0031,.0031,.0027,.0058,.0058,.0068,.0078,.0119,.0132,.0175,.0175,.0188,.0193,.0207,.0207,.0209,.0220,.0227,.0227,.0287,.0287,.0299,.0327,.0572,.0578,.0579,.0603,.0536,.0552,.0494,.0495,.0498,.0668,.0683,.0684,.0685,.1765,.1768,.1771,.1770,.1770,.0723,.0572,.0571,.0563,.0761,.0796,.0794,.0794,.0795,.1917,.1918,.1919,.1919,.1930,.2222,.2227,.2273,.2268,.2269,.2089,.2089,1,.2075
0    ,0    ,0    ,.0002,.0004,.0025,.0025,.0026,.0023,.0023,.0013,.0013,.0013,.0019,.0018,.0014,.0014,.0019,.0031,.0031,.0031,.0027,.0058,.0058,.0068,.0078,.0119,.0132,.0175,.0175,.0188,.0193,.0207,.0207,.0209,.0220,.0227,.0227,.0287,.0287,.0299,.0327,.0572,.0578,.0579,.0603,.0536,.0552,.0494,.0494,.0498,.0668,.0683,.0684,.0684,.1764,.1768,.1771,.1769,.1769,.0723,.0572,.0571,.0563,.0761,.0796,.0794,.0794,.0795,.1917,.1918,.1918,.1918,.1930,.2222,.2226,.2272,.2268,.2269,.2089,.2089,.2075,1
